point_index,point_status,generation_status,witness_rank,w_m1_um,i_m5_target_a,i_half_target_a,vbias_v,vtail_v,vx_v,vy_v,vout_v,w_m3_um,w_m5_um,w_m6_um,w_m7_um,id_m1_a,id_m2_a,id_m3_a,id_m4_a,id_m5_a,id_m6_a,id_m7_a,tail_kcl_rel,x_kcl_rel,y_kcl_rel,mirror_balance_rel,output_kcl_rel,i5_target_rel,max_abs_residual,rms_residual,m1_sat_headroom_v,m2_sat_headroom_v,m3_sat_headroom_v,m4_sat_headroom_v,m5_sat_headroom_v,m6_sat_headroom_v,m7_sat_headroom_v,all_saturated_50mv,stage1_feasible,stage2_feasible,stage3_feasible,stage4_feasible,stage5_feasible,complete_candidates,point_elapsed_s
1886,PASS,WITNESS,5,23.458333333333332,7.78759e-05,3.893795e-05,0.6468125,0.19625,0.44250000000000006,0.44250000000000006,0.515720751438522,3.5484001257624547,61.76271128912809,2.279159392371736,19.83528612105337,3.83584698785661e-05,3.83584698785661e-05,3.9098489709032315e-05,3.9098489709032315e-05,7.790194337689158e-05,2.5577775795860257e-05,2.5578859458675762e-05,0.01521147699777276,0.01892706945903495,0.01892706945903495,0.0,-1.3915252542889338e-05,0.0003343097201769925,0.01892706945903495,0.012569598944087908,0.16025703518374163,0.16025703518374163,0.9944122649301348,0.9944122649301348,0.11841910938513729,0.9110276820677213,0.4385385179390714,True,539,24915,329,64,198483,192,5.458441626979038
203,PASS,WITNESS,1,7.125,1.5237e-05,7.6185e-06,0.8013750000000001,0.20800000000000002,0.7841666666666667,0.7841666666666667,0.8930187859630505,17.28406929492265,2.1174385760647425,14.126186478636898,0.865286168209724,7.646537469324325e-06,7.646537469324325e-06,7.652581643294877e-06,7.652581643294877e-06,1.523588058516075e-05,6.254801605488245e-06,6.255300636486582e-06,-0.0037398857795014023,0.0007898215598716114,0.0007898215598716114,0.0,-3.275126326291784e-05,-7.346687925776804e-05,0.0037398857795014023,0.0015937822866892272,0.5018420828520209,0.5018420828520209,0.9244010277885397,0.9244010277885397,0.05211975511134087,0.8153843994714192,0.7369366541129736,True,666,25909,308,64,150494,192,5.311927824979648
203,PASS,WITNESS,2,7.125,1.5237e-05,7.6185e-06,0.7695000000000001,0.20650000000000002,0.5508333333333333,0.5508333333333333,0.8144150287704405,0.9594097208827124,2.8863160206121603,0.8115796866929712,1.220789929848797,7.58701581428159e-06,7.58701581428159e-06,7.552773733416655e-06,7.552773733416655e-06,1.5233504455885204e-05,6.57953178413962e-06,6.579622488853655e-06,0.0039031848344178513,-0.004494596162621877,-0.004494596162621877,0.0,-5.952924724995365e-06,-0.0002294115714901762,0.004494596162621877,0.0030465911630374277,0.2694482705279478,0.2694482705279478,0.9317843460367071,0.9317843460367071,0.06953865498109985,0.6620616888511919,0.6797434667090498,True,666,25909,308,64,150494,192,5.311927824979648
203,PASS,WITNESS,3,7.125,1.5237e-05,7.6185e-06,0.7695000000000001,0.20650000000000002,0.6091666666666666,0.6091666666666666,0.8930187859630505,1.722352797923163,2.8863160206121603,1.5079859196385241,1.263540177122413,7.682447919973038e-06,7.682447919973038e-06,7.684325943816487e-06,7.684325943816487e-06,1.5233504455885204e-05,6.901906143210888e-06,6.9020941634142004e-06,-0.008551400896534325,0.00024439669232936964,0.00024439669232936964,0.0,-1.2339712759219508e-05,-0.0002294115714901762,0.008551400896534325,0.0034952038261341235,0.3276451631470617,0.3276451631470617,0.947285671736131,0.947285671736131,0.06953865498109985,0.6596093381367218,0.7581063856679202,True,666,25909,308,64,150494,192,5.311927824979648
203,PASS,WITNESS,4,7.125,1.5237e-05,7.6185e-06,0.8013750000000001,0.20800000000000002,0.7841666666666667,0.7841666666666667,0.5,17.28406929492265,2.1174385760647425,6.8566891960180785,0.42,7.646537469324325e-06,7.646537469324325e-06,7.652581643294877e-06,7.652581643294877e-06,1.523588058516075e-05,3.3774984899537347e-06,3.2396238670929336e-06,-0.0037398857795014023,0.0007898215598716114,0.0007898215598716114,0.0,0.009048672498575907,-7.346687925776804e-05,0.009048672498575907,0.004023229490625342,0.5018420828520209,0.5018420828520209,0.9244010277885397,0.9244010277885397,0.05211975511134087,1.205366174527436,0.329741027930494,True,666,25909,308,64,150494,192,5.311927824979648
203,PASS,WITNESS,5,7.125,1.5237e-05,7.6185e-06,0.7695000000000001,0.20650000000000002,0.5508333333333333,0.5508333333333333,1.4196639591535383,0.9594097208827124,2.8863160206121603,0.6601497488116527,0.9930068220723716,7.58701581428159e-06,7.58701581428159e-06,7.552773733416655e-06,7.552773733416655e-06,1.5233504455885204e-05,5.25301486069265e-06,5.427091085084956e-06,0.0039031848344178513,-0.004494596162621877,-0.004494596162621877,0.0,-0.01142457336695587,-0.0002294115714901762,0.01142457336695587,0.005570923733514804,0.2694482705279478,0.2694482705279478,0.9317843460367071,0.9317843460367071,0.06953865498109985,0.05010337790039421,1.283418794370979,True,666,25909,308,64,150494,192,5.311927824979648
702,PASS,WITNESS,1,5.083333333333333,2.57377e-05,1.286885e-05,0.7013750000000001,0.16374999999999998,0.7516666666666667,0.7516666666666667,1.4904073406268874,17.88933168952953,9.964972765002278,10.012528339769036,2.788661252030144,1.2876687696817677e-05,1.2876687696817677e-05,1.2794207269254274e-05,1.2794207269254274e-05,2.573568003925566e-05,6.793085917601431e-06,6.793098918183342e-06,-0.0006871081599683162,-0.006405407159466011,-0.006405407159466011,0.0,-5.051182471825884e-07,-7.848256620981606e-05,0.006405407159466011,0.0037089252519859717,0.4880190569493464,0.4880190569493464,0.9394889488335908,0.9394889488335908,0.06140371164997391,0.2007918733917461,1.3928226660642342,True,766,20516,385,64,137333,191,5.274420234956779
702,PASS,WITNESS,2,5.083333333333333,2.57377e-05,1.286885e-05,0.7013750000000001,0.16374999999999998,0.7516666666666667,0.7516666666666667,1.6397544792928467,17.88933168952953,9.964972765002278,7.096800251524907,1.976580859823245,1.2876687696817677e-05,1.2876687696817677e-05,1.2794207269254274e-05,1.2794207269254274e-05,2.573568003925566e-05,4.693597540001594e-06,4.6427066041157965e-06,-0.0006871081599683162,-0.006405407159466011,-0.006405407159466011,0.0,0.001977291517338297,-7.848256620981606e-05,0.006405407159466011,0.0037957529037576715,0.4880190569493464,0.4880190569493464,0.9394889488335908,0.9394889488335908,0.06140371164997391,0.05020378797709295,1.5430109287011742,True,766,20516,385,64,137333,191,5.274420234956779
702,PASS,WITNESS,3,5.083333333333333,2.57377e-05,1.286885e-05,0.7013750000000001,0.16374999999999998,0.6595833333333334,0.6595833333333334,0.6493471386659593,5.363027180295652,9.964972765002278,5.772632041224321,5.363027180295652,1.2712368172208267e-05,1.2712368172208267e-05,1.2766155679057844e-05,1.2766155679057844e-05,2.573568003925566e-05,1.3605000037331618e-05,1.3606524323064194e-05,0.01208125414621843,0.004179666936018073,0.004179666936018073,0.0,-5.922385188170363e-05,-7.848256620981606e-05,0.01208125414621843,0.005490986555490066,0.396023852291311,0.396023852291311,0.9610407065065554,0.9610407065065554,0.06140371164997391,0.9723965955386168,0.5507723788364735,True,766,20516,385,64,137333,191,5.274420234956779
702,PASS,WITNESS,4,5.083333333333333,2.57377e-05,1.286885e-05,0.7013750000000001,0.16374999999999998,0.6595833333333334,0.6595833333333334,1.5611507221002365,5.363027180295652,9.964972765002278,3.0016471582943756,2.788661252030144,1.2712368172208267e-05,1.2712368172208267e-05,1.2766155679057844e-05,1.2766155679057844e-05,2.573568003925566e-05,6.832575586600347e-06,6.842054375585632e-06,0.01208125414621843,0.004179666936018073,0.004179666936018073,0.0,-0.0003682842283997805,-7.848256620981606e-05,0.01208125414621843,0.005492991381807856,0.396023852291311,0.396023852291311,0.9610407065065554,0.9610407065065554,0.06140371164997391,0.050331068026830905,1.4634583913042811,True,766,20516,385,64,137333,191,5.274420234956779
702,PASS,WITNESS,5,5.083333333333333,2.57377e-05,1.286885e-05,0.6111875,0.16249999999999998,0.6737500000000001,0.6737500000000001,0.5550226300348271,6.370163603444466,43.776917291767255,4.8599666297725275,16.699285170420158,1.3045419730353646e-05,1.3045419730353646e-05,1.2803021408700995e-05,1.2803021408700995e-05,2.5734659791104182e-05,1.0305489078995666e-05,1.0305141160077156e-05,-0.013651522027089833,-0.01858110560357418,-0.01858110560357418,0.0,1.351787139138406e-05,-0.00011812278858705048,0.01858110560357418,0.012089204276850353,0.41057231156456353,0.41057231156456353,0.9599942620514792,0.9599942620514792,0.09966029055806414,1.0742504890948,0.4924314927088083,True,766,20516,385,64,137333,191,5.274420234956779
1510,PASS,WITNESS,1,21.416666666666664,5.81993e-05,2.909965e-05,0.625,0.20750000000000002,0.7050000000000001,0.7050000000000001,0.5471622543155661,21.99291635552426,70.87920264192343,12.740327206888935,20.529888333673995,2.881050130548382e-05,2.881050130548382e-05,2.8784282912682994e-05,2.8784282912682994e-05,5.819868945798772e-05,1.7320486722362965e-05,1.7322096910280024e-05,0.009926010227272157,-0.0009009865342306612,-0.0009009865342306612,0.0,-2.7666791818093433e-05,-1.0490538756970402e-05,0.009926010227272157,0.004085545822457801,0.41807366487523623,0.41807366487523623,0.9566807222897766,0.9566807222897766,0.1393334456950587,1.1128681093460857,0.4792668606008298,True,521,24386,334,64,187883,192,5.393458249978721
1510,PASS,WITNESS,2,21.416666666666664,5.81993e-05,2.909965e-05,0.625,0.20750000000000002,0.7050000000000001,0.7050000000000001,1.6004526006965416,21.99291635552426,70.87920264192343,3.819411606996843,6.154637358888604,2.881050130548382e-05,2.881050130548382e-05,2.8784282912682994e-05,2.8784282912682994e-05,5.819868945798772e-05,5.182264652319057e-06,4.669493502325167e-06,0.009926010227272157,-0.0009009865342306612,-0.0009009865342306612,0.0,0.008810606828499478,-1.0490538756970402e-05,0.009926010227272157,0.005443285393330123,0.41807366487523623,0.41807366487523623,0.9566807222897766,0.9566807222897766,0.1393334456950587,0.050062338367737436,1.5364469936815481,True,521,24386,334,64,187883,192,5.393458249978721
1510,PASS,WITNESS,3,21.416666666666664,5.81993e-05,2.909965e-05,0.625,0.20750000000000002,0.765,0.765,0.9637621674363996,50.23861367154849,70.87920264192343,16.21128368684733,11.435853594985783,2.9157123554177166e-05,2.9157123554177166e-05,2.8717471023116557e-05,2.8717471023116557e-05,5.819868945798772e-05,9.432513243462138e-06,9.432164389333633e-06,-0.0019816366685124895,-0.015078734712760179,-0.015078734712760179,0.0,5.994129285150728e-06,-1.0490538756970402e-05,0.015078734712760179,0.008743221287971044,0.4780664551564288,0.4780664551564288,0.9348719790655625,0.9348719790655625,0.1393334456950587,0.7351308027915311,0.8969470447577746,True,521,24386,334,64,187883,192,5.393458249978721
1510,PASS,WITNESS,4,21.416666666666664,5.81993e-05,2.909965e-05,0.625,0.20750000000000002,0.765,0.765,1.6476148550121077,50.23861367154849,70.87920264192343,7.3453196390019455,5.181576093702661,2.9157123554177166e-05,2.9157123554177166e-05,2.8717471023116557e-05,2.8717471023116557e-05,5.819868945798772e-05,3.99083444886972e-06,3.79305975266676e-06,-0.0019816366685124895,-0.015078734712760179,-0.015078734712760179,0.0,0.003398231528608768,-1.0490538756970402e-05,0.015078734712760179,0.008852602748486128,0.4780664551564288,0.4780664551564288,0.9348719790655625,0.9348719790655625,0.1393334456950587,0.050142490150271335,1.583752057790774,True,521,24386,334,64,187883,192,5.393458249978721
1510,PASS,WITNESS,5,21.416666666666664,5.81993e-05,2.909965e-05,0.625,0.20750000000000002,0.765,0.765,0.5,50.23861367154849,70.87920264192343,17.974704471849297,12.679815659507472,2.9157123554177166e-05,2.9157123554177166e-05,2.8717471023116557e-05,2.8717471023116557e-05,5.819868945798772e-05,1.0885978603180744e-05,9.802552490716485e-06,-0.0019816366685124895,-0.015078734712760179,-0.015078734712760179,0.0,0.018615792843973366,-1.0490538756970402e-05,0.018615792843973366,0.011584553064481485,0.4780664551564288,0.4780664551564288,0.9348719790655625,0.9348719790655625,0.1393334456950587,1.1982542492281842,0.43302747996222724,True,521,24386,334,64,187883,192,5.393458249978721
941,PASS,WITNESS,1,33.666666666666664,3.17473e-05,1.587365e-05,0.58975,0.24750000000000003,0.4829166666666667,0.4829166666666667,0.5393018785963051,1.607777251590908,81.34133463857795,1.2266158731958101,31.02872991761893,1.5817609724995395e-05,1.5817609724995395e-05,1.5766080508556396e-05,1.5766080508556396e-05,3.175473727916942e-05,1.2686534276989934e-05,1.2687743908883228e-05,0.0037637794993514383,-0.003246210949529498,-0.003246210949529498,0.0,-3.810188246857148e-05,0.0002342100677462555,0.0037637794993514383,0.002425493533514019,0.17507991643586457,0.17507991643586457,0.9674990476638301,0.9674990476638301,0.1913120720725096,0.8980605878910644,0.48307511313005413,True,445,29312,370,64,178928,192,5.425710818031803
941,PASS,WITNESS,2,33.666666666666664,3.17473e-05,1.587365e-05,0.619,0.25,0.6808333333333334,0.6808333333333334,0.7751131501741354,8.683276799798922,43.776917291767255,5.7726320412243215,14.551421154185402,1.5735054734890212e-05,1.5735054734890212e-05,1.572001723236472e-05,1.572001723236472e-05,3.172949224722855e-05,1.0812273707730938e-05,1.0812176798975626e-05,0.008170231088883897,-0.0009473248134796566,-0.0009473248134796566,0.0,3.0525038448127107e-06,-0.0005609218034747028,0.008170231088883897,0.0033877762430446546,0.37122025491911437,0.37122025491911437,0.9607427141078979,0.9607427141078979,0.1842770162073748,0.8628935741779001,0.7099104331408773,True,445,29312,370,64,178928,192,5.425710818031803
941,PASS,WITNESS,3,33.666666666666664,3.17473e-05,1.587365e-05,0.619,0.25,0.6808333333333334,0.6808333333333334,1.5768714735387586,8.683276799798922,43.776917291767255,2.9000903098707096,7.310432257371184,1.5735054734890212e-05,1.5735054734890212e-05,1.572001723236472e-05,1.572001723236472e-05,3.172949224722855e-05,5.379388874699467e-06,5.15377531097234e-06,0.008170231088883897,-0.0009473248134796566,-0.0009473248134796566,0.0,0.007106543350997633,-0.0005609218034747028,0.008170231088883897,0.004460289906860604,0.37122025491911437,0.37122025491911437,0.9607427141078979,0.9607427141078979,0.1842770162073748,0.05032476624353935,1.5144458432693115,True,445,29312,370,64,178928,192,5.425710818031803
941,PASS,WITNESS,4,33.666666666666664,3.17473e-05,1.587365e-05,0.58975,0.24750000000000003,0.4829166666666667,0.4829166666666667,1.3646413291187112,1.607777251590908,81.34133463857795,0.6832672109640555,17.28406929492265,1.5817609724995395e-05,1.5817609724995395e-05,1.5766080508556396e-05,1.5766080508556396e-05,3.175473727916942e-05,7.513255594596112e-06,7.873596777741259e-06,0.0037637794993514383,-0.003246210949529498,-0.003246210949529498,0.0,-0.011350293824833812,0.0002342100677462555,0.011350293824833812,0.005230134342495784,0.17507991643586457,0.17507991643586457,0.9674990476638301,0.9674990476638301,0.1913120720725096,0.051071400979328385,1.308137370238562,True,445,29312,370,64,178928,192,5.425710818031803
941,PASS,WITNESS,5,33.666666666666664,3.17473e-05,1.587365e-05,0.58975,0.24875000000000003,0.665,0.665,0.7672527744548744,7.310432257371184,81.34133463857795,4.091595562271991,22.763075569225393,1.6216051535477473e-05,1.6216051535477473e-05,1.5869448061078267e-05,1.5869448061078267e-05,3.177186940970532e-05,9.570235078231554e-06,9.569611086297886e-06,-0.02035741129106455,-0.02137409798192283,-0.02137409798192283,0.0,1.9654960694870364e-05,0.0007733070216451682,0.02137409798192283,0.0148813457815618,0.3561832235744141,0.3561832235744141,0.9635819574207362,0.9635819574207362,0.19256103363564434,0.8524809957409114,0.7109902768705838,True,445,29312,370,64,178928,192,5.425710818031803
1752,PASS,NO_WITNESS,0,5.083333333333333,6.87682e-05,3.43841e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,965,0,0,0,0,0,1.3427760939812288
0,PASS,WITNESS,1,1.0,1.00164e-05,5.0082e-06,0.58175,0.10812500000000005,0.7823333333333333,0.7823333333333333,1.325339450522406,10.675109817635912,34.403953516557905,4.695535946106047,7.566432719890026,4.973019518123525e-06,4.973019518123525e-06,5.004911013038406e-06,5.004911013038406e-06,1.001670894492385e-05,2.3730084689834025e-06,2.372962714738208e-06,0.007055202368899249,0.006367855699628904,0.006367855699628904,0.0,4.56793310916143e-06,3.0842957058050846e-05,0.007055202368899249,0.004670403712791276,0.5390494921903284,0.5390494921903284,0.9243832490993915,0.9243832490993915,0.054191805313348065,0.3767207407876021,1.2731863443101723,True,884,8431,304,64,110759,184,5.327781660947949
0,PASS,WITNESS,2,1.0,1.00164e-05,5.0082e-06,0.58175,0.10812500000000005,0.7823333333333333,0.7823333333333333,1.6476148550121077,10.675109817635912,34.403953516557905,3.444705595846326,5.550832414011138,4.973019518123525e-06,4.973019518123525e-06,5.004911013038406e-06,5.004911013038406e-06,1.001670894492385e-05,1.7324687096573628e-06,1.6846556686025291e-06,0.007055202368899249,0.006367855699628904,0.006367855699628904,0.0,0.004773475605490366,3.0842957058050846e-05,0.007055202368899249,0.005060666516262555,0.5390494921903284,0.5390494921903284,0.9243832490993915,0.9243832490993915,0.054191805313348065,0.05032641755657599,1.5957880850021862,True,884,8431,304,64,110759,184,5.327781660947949
0,PASS,WITNESS,3,1.0,1.00164e-05,5.0082e-06,0.5437500000000001,0.10625000000000005,0.679,0.679,0.7358112715778303,2.191588125057724,81.34133463857795,1.3600439204615409,25.23918303639099,5.035358239989156e-06,5.035358239989156e-06,4.993575869016025e-06,4.993575869016025e-06,1.0029895186338107e-05,3.7233433980785577e-06,3.7230701086960167e-06,-0.004053464688571203,-0.008297795108460895,-0.008297795108460895,0.0,2.728419217893165e-05,0.001345496247706526,0.008297795108460895,0.005098177581012388,0.4363835111770169,0.4363835111770169,0.9386084272804727,0.9386084272804727,0.05937624747146743,0.8672299477101818,0.6888093957198752,True,884,8431,304,64,110759,184,5.327781660947949
0,PASS,WITNESS,4,1.0,1.00164e-05,5.0082e-06,0.5437500000000001,0.10625000000000005,0.679,0.679,1.5375695949424535,2.191588125057724,81.34133463857795,0.9313729898270461,17.28406929492265,5.035358239989156e-06,5.035358239989156e-06,4.993575869016025e-06,4.993575869016025e-06,1.0029895186338107e-05,2.774185014655032e-06,2.9003770617743214e-06,-0.004053464688571203,-0.008297795108460895,-0.008297795108460895,0.0,-0.012598543101242919,0.001345496247706526,0.012598543101242919,0.00724190389022984,0.4363835111770169,0.4363835111770169,0.9386084272804727,0.9386084272804727,0.05937624747146743,0.050351064922025346,1.4902047310057802,True,884,8431,304,64,110759,184,5.327781660947949
0,PASS,WITNESS,5,1.0,1.00164e-05,5.0082e-06,0.58175,0.10812500000000005,0.6376666666666668,0.6376666666666668,1.0659470517867928,1.220789929848797,34.403953516557905,0.7841209379198353,11.048936282958636,4.867541340560721e-06,4.867541340560721e-06,4.974107618033429e-06,4.974107618033429e-06,1.001670894492385e-05,3.6824255155507404e-06,3.6826518515606895e-06,0.028115648098683034,0.02127835898580493,0.02127835898580493,0.0,-2.2596542664937802e-05,3.0842957058050846e-05,0.028115648098683034,0.016812833650509812,0.3947153775123533,0.3947153775123533,0.926887450162054,0.926887450162054,0.054191805313348065,0.4800880003731125,1.0123676377053206,True,884,8431,304,64,110759,184,5.327781660947949
223,PASS,WITNESS,1,47.95833333333333,1.5237e-05,7.6185e-06,0.8045625000000001,0.2895,0.7491666666666666,0.7491666666666666,0.7829735258933964,9.964972765002278,1.976580859823245,10.726054360591306,1.0637717859615035,7.530006259842673e-06,7.530006259842673e-06,7.634689759924226e-06,7.634689759924226e-06,1.5237883496982594e-05,8.149346383391443e-06,8.14908000785197e-06,0.011672945086663125,0.013711559129888213,0.013711559129888213,0.0,1.74821513075462e-05,5.7980295148554906e-05,0.013711559129888213,0.009240084973286539,0.41057030321099414,0.41057030321099414,0.9390557149933423,0.9390557149933423,0.1318712437712669,0.9055644125257285,0.6258930124076741,True,1445,39181,369,62,136708,177,5.198417479987256
223,PASS,WITNESS,2,47.95833333333333,1.5237e-05,7.6185e-06,0.7471875000000001,0.29,0.7958333333333334,0.7958333333333334,0.6100452600696542,20.529888333673995,3.5484001257624547,7.868771510081047,0.6800219602307699,7.506691059194765e-06,7.506691059194765e-06,7.508874333895456e-06,7.508874333895456e-06,1.5238090161598967e-05,3.1373794003972056e-06,3.1372982959398007e-06,0.014746470248333116,0.00028657540207270566,0.00028657540207270566,0.0,5.322862597942613e-06,7.15418787660148e-05,0.014746470248333116,0.006022565653169248,0.4568128548878236,0.4568128548878236,0.9184583920542218,0.9184583920542218,0.16618806452981244,1.101941767355849,0.4824731348205075,True,1445,39181,369,62,136708,177,5.198417479987256
223,PASS,WITNESS,3,47.95833333333333,1.5237e-05,7.6185e-06,0.7471875000000001,0.29,0.7958333333333334,0.7958333333333334,0.5,20.529888333673995,3.5484001257624547,5.577322504060285,0.48199414320154743,7.506691059194765e-06,7.506691059194765e-06,7.508874333895456e-06,7.508874333895456e-06,1.5238090161598967e-05,2.400394840138603e-06,2.2108193859124904e-06,0.014746470248333116,0.00028657540207270566,0.00028657540207270566,0.0,0.012441783436773147,7.15418787660148e-05,0.014746470248333116,0.007878512222442974,0.4568128548878236,0.4568128548878236,0.9184583920542218,0.9184583920542218,0.16618806452981244,1.20945876346287,0.35433362664729995,True,1445,39181,369,62,136708,177,5.198417479987256
223,PASS,WITNESS,4,47.95833333333333,1.5237e-05,7.6185e-06,0.763125,0.287,0.51,0.51,1.309618699083884,0.7284825834509796,2.9873905139168784,0.5557786685459506,1.139579696185867,7.486270895153276e-06,7.486270895153276e-06,7.572596432139665e-06,7.572596432139665e-06,1.523513353467817e-05,5.891698987361304e-06,5.890676220964386e-06,0.01723382190533684,0.01133104114804598,0.01133104114804598,0.0,6.712386932586662e-05,-0.00012249559111569827,0.01723382190533684,0.009607367964622832,0.1737002314871115,0.1737002314871115,0.9278604429301358,0.9278604429301358,0.1539697937202983,0.11991549429423887,1.1779041552254281,True,1445,39181,369,62,136708,177,5.198417479987256
223,PASS,WITNESS,5,47.95833333333333,1.5237e-05,7.6185e-06,0.763125,0.287,0.51,0.51,1.3803620805572332,0.7284825834509796,2.9873905139168784,0.5752412107317986,1.1794860818864537,7.486270895153276e-06,7.486270895153276e-06,7.572596432139665e-06,7.572596432139665e-06,1.523513353467817e-05,5.911798928393692e-06,6.172721990985478e-06,0.01723382190533684,0.01133104114804598,0.01133104114804598,0.0,-0.01712430679213663,-0.00012249559111569827,0.01723382190533684,0.011881684032881238,0.1737002314871115,0.1737002314871115,0.9278604429301358,0.9278604429301358,0.1539697937202983,0.050610554020193876,1.2484329363031663,True,1445,39181,369,62,136708,177,5.198417479987256
689,PASS,WITNESS,1,29.583333333333332,2.42481e-05,1.212405e-05,0.64775,0.255,0.7020833333333334,0.7020833333333334,1.4746865891883654,8.389489362677569,19.83528612105337,5.388621012417747,6.370163603444466,1.2041220466899454e-05,1.2041220466899454e-05,1.1948618873834349e-05,1.1948618873834349e-05,2.424856839970464e-05,7.424123191438414e-06,7.424236696430279e-06,0.006851021601248632,-0.007637843217827753,-0.007637843217827753,0.0,-4.680984978843451e-06,1.931659209395993e-05,0.007637843217827753,0.00522191200716367,0.3892329866630704,0.3892329866630704,0.9545450792111957,0.9545450792111957,0.17777669385005987,0.17960807529253564,1.401765418182548,True,612,30556,376,64,154942,192,5.391436319099739
689,PASS,WITNESS,2,29.583333333333332,2.42481e-05,1.212405e-05,0.64775,0.255,0.7020833333333334,0.7020833333333334,1.6004526006965416,8.389489362677569,19.83528612105337,4.234877152129486,5.006264169884518,1.2041220466899454e-05,1.2041220466899454e-05,1.1948618873834349e-05,1.1948618873834349e-05,2.424856839970464e-05,5.818709852356062e-06,5.596396734782583e-06,0.006851021601248632,-0.007637843217827753,-0.007637843217827753,0.0,0.009168269578790874,1.931659209395993e-05,0.009168269578790874,0.006424787094022682,0.3892329866630704,0.3892329866630704,0.9545450792111957,0.9545450792111957,0.17777669385005987,0.05007045498235105,1.5278452156417792,True,612,30556,376,64,154942,192,5.391436319099739
689,PASS,WITNESS,3,29.583333333333332,2.42481e-05,1.212405e-05,0.72875,0.254,0.6808333333333334,0.6808333333333334,1.2074338147334909,6.5932372564638415,6.5932372564638415,5.772632041224321,2.8863160206121603,1.231213937517774e-05,1.231213937517774e-05,1.2232262029350367e-05,1.2232262029350367e-05,2.4246983128096505e-05,1.0396855802936414e-05,1.0396864211526431e-05,-0.01532209840881243,-0.006487690188791446,-0.006487690188791446,0.0,-3.467731499333893e-07,-4.6060182178984574e-05,0.01532209840881243,0.0072909655199825665,0.36864783858221595,0.36864783858221595,0.9585461466695604,0.9585461466695604,0.13940031487797688,0.4318078943448677,1.0942030762062447,True,612,30556,376,64,154942,192,5.391436319099739
689,PASS,WITNESS,4,29.583333333333332,2.42481e-05,1.212405e-05,0.72875,0.254,0.6808333333333334,0.6808333333333334,1.5847318492580196,6.5932372564638415,6.5932372564638415,4.234877152129485,2.1174385760647425,1.231213937517774e-05,1.231213937517774e-05,1.2232262029350367e-05,1.2232262029350367e-05,2.4246983128096505e-05,7.36122799749005e-06,7.5184670817220545e-06,-0.01532209840881243,-0.006487690188791446,-0.006487690188791446,0.0,-0.006484594018995498,-4.6060182178984574e-05,0.01532209840881243,0.007756707084328037,0.36864783858221595,0.36864783858221595,0.9585461466695604,0.9585461466695604,0.13940031487797688,0.05025137712052366,1.4719940715455218,True,612,30556,376,64,154942,192,5.391436319099739
689,PASS,WITNESS,5,29.583333333333332,2.42481e-05,1.212405e-05,0.72875,0.254,0.6100000000000001,0.6100000000000001,1.3725017048379722,3.092004485616841,6.5932372564638415,2.3589721637729077,2.515077715685437,1.2081123265638797e-05,1.2081123265638797e-05,1.228749981429537e-05,1.228749981429537e-05,2.4246983128096505e-05,8.971329483924113e-06,8.97073184482006e-06,0.0034945664534091754,0.016795650195369577,0.016795650195369577,0.0,2.464684260016134e-05,-4.6060182178984574e-05,0.016795650195369577,0.00980138131995487,0.29786455790578786,0.29786455790578786,0.9596826956959541,0.9596826956959541,0.13940031487797688,0.19471333341071057,1.2595333051325137,True,612,30556,376,64,154942,192,5.391436319099739
1443,PASS,WITNESS,1,37.75,5.34023e-05,2.670115e-05,0.740625,0.234,0.5775,0.5775,1.1838526875757078,5.550832414011138,11.048936282958636,4.695535946106049,4.673233995671801,2.6495411765338568e-05,2.6495411765338568e-05,2.662642976722948e-05,2.662642976722948e-05,5.340824622766772e-05,2.169523855262335e-05,2.1695145691840246e-05,0.00781569750879293,0.004906829926460524,0.004906829926460524,0.0,1.7388910796434235e-06,0.00011133538522064387,0.00781569750879293,0.004267151391641221,0.2774381099740556,0.2774381099740556,0.9791692930518392,0.9791692930518392,0.10723571434783394,0.37134183135832044,1.0615933536773234,True,380,25039,344,64,197702,192,5.448319646995515
1443,PASS,WITNESS,2,37.75,5.34023e-05,2.670115e-05,0.721875,0.23550000000000001,0.7350000000000001,0.7350000000000001,1.5611507221002365,29.97891298216905,13.583421432721881,16.778978725355138,3.801270902863189,2.646039437515181e-05,2.646039437515181e-05,2.647266373463455e-05,2.647266373463455e-05,5.3404123179077966e-05,1.3561307703088848e-05,1.356106450736397e-05,0.009050507713675998,0.0004595067808966853,0.0004595067808966853,0.0,4.554030910253373e-06,3.413929429850853e-05,0.009050507713675998,0.0037043930917515927,0.4340321749799801,0.4340321749799801,0.9469173443918719,0.9469173443918719,0.11889463835692596,0.12162830669481768,1.4504821534651933,True,380,25039,344,64,197702,192,5.448319646995515
